,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
6599,Murmur,Drama,en,Houseplant Films,0,0,84,Released,2019,Donna has recently been convicted of “Driving While Impaired” and is ordered to perform community service at the local animal shelter. When an elderly dog is scheduled to be euthanized Donna decides to take the dog home and quickly realizes his companionship can ease her loneliness. In a futile attempt to fill the emptiness she feels Donna begins to take home more and more animals and she is soon in over her head.,1,100,
6607,Christmas Love Letter,TV Movie-Comedy-Romance,en,Sunshine Films,0,0,90,Released,2019,When relationship advice columnist Amalie Hess receives an unsigned love letter in a Christmas card she returns to her hometown to solve the mystery of who sent it and maybe find true love.,1,,
6610,A Lot Like Love,Romance,en,ROK Studios,0,0,95,Released,2019,Jasmine has it all - a great career wealth beauty and brains but the one thing she's always wanted a man! One blind date will make or break her. The die is cast,1,,
6611,The Baylock Residence,Thriller,en,Mr Stitch Films,0,0,90,Released,2019,Patricia Woodhouse has been estranged from her sister for quite a few years due to a family feud. Suddenly she receives a letter detailing the sudden death of her sister Susanna Baylock Patricia returns to pay her respect where she meets Annabel Blair (Susanna's help). Annabel informs Patricia that she has now inherited the Baylock residence but something isn't right with this house it's harbouring a very old secret one which Patricia needs to learn before it's too late.,1,,
6617,#Truth,Drama,en,Indican Pictures-Ohio Street Pictures,0,0,105,Released,2019,After his cousin commits suicide Stewart Cooper begins to unravel a web of shaming lies and secrets. Driven by his own emotional turmoil he turns the tables on his cousin's ex and the man she had an affair with -- her church pastor.,1,,
6664,12th Floor,Crime-Drama-Mystery,en,John R. Kitch Digital Filmmaking,0,0,120,Released,2019,When a wheelchair-bound woman moves back in with her disabled mother she finds that much more goes on in the independent living apartment complex than she could possibly imagine.,1,,
6670,Run with the Hunted,Crime-Thriller,en,El Ride Productions-Roxwell Films-BondIt Media Capital,0,0,93,Released,2019,Oscar a young boy commits a noble murder and is forced to runaway from his rural hometown leaving behind his best friend Loux. He escapes to the nearest city where he is inducted into a gang of child street thieves. His innocence slips away as he is introduced to love murder and corruption. 15 years later he has forgotten his past and become the leader of this band of lost children. When Loux moves to the city in search of work she takes a job with a struggling private investigator. Stumbling upon Oscar's missing child report she takes it upon herself to find the boy who saved her life.,1,0,33
6671,Far from the Apple Tree,Fantasy-Horror,en,Tartan Features,0,0,89,Released,2019,Judith a struggling artist gets her dream job of working for a renowned visual artist named Roberta Roslyn. While cataloging Roberta's work she is shocked to keep seeing a girl who closely resembles herself she learns that this girl is actually her boss's missing daughter Maddy. As she investigates the mystery of just what could have happened to this girl she starts to develop a new persona and it comes to a point where she must decide if she is to leave her job or continue and risk losing who she is.,1,,
6676,Robby Hoffman: I'm Nervous,Comedy,en,Counterfeit Pictures-Just For Laughs Television,0,0,59,Released,2019,From her religious upbringing to the US-Canada border to the holocaust self-described ‘small ex-Chasidic lesbian Jewish stand-up comedian’ Robby Hoffman spares no one is this one-hour comedy special from Just For Laughs.,1,,
6681,Clara,Animation-Adventure-Comedy-Fantasy-Family,en,Image Pictures,0,0,87,Released,2019,A girl named Clara lives in an amazing fairy world inhabited by dwarfs dragons and sorcerers. Astonishing adventures await Clara and her friends and also the future of the whole world will fall into her hands.,1,,60
6684,A Very British Christmas,Romance-Comedy-TV Movie,en,Indican Pictures-Studio KS1,0,0,90,Released,2019,Opera singer Jessica's flight to her concert in Vienna gets delayed and she is stuck in a remote area of England. The only place to stay is a bed-and-breakfast in an enchanting village run by a handsome widower named Andrew.,1,,14
6687,Cult Girls,Horror,en,Execution Style Entertainment-All Edge Entertainment,0,0,83,Released,2019,Dalia and her two young sisters grow up in a pagan apocalyptic cult led by an ancient Baltic goddess of death and reincarnation. On the night of an important cult ritual a police raid rescues Dalia as cult members flee with her two sisters. Years later as the guilt eats away at her Dalia finds a potential link to the cult through a prominent and despised black metal artist sequestered in the woods. Dalia journeys to find her sisters but her quest for the truth becomes a descent into Hell.,1,,
6690,Am I a Serial Killer?,TV Movie,en,Lifetime-Reel One Entertainment,0,0,82,Released,2019,A teenage girl visits her mom on death row and gets lured into a dangerous trap to take the fall for her mother's crimes.,1,,20
6696,Northern Ballet's Victoria,Music,en,BBC Four-Northern Ballet Theatre-The Space,0,0,114,Released,2019,The extraordinary story of Queen Victoria brought to life by Northern Ballet and choreographed by Cathy Marston.  Victoria’s diaries revealed intimate details of a life so fascinating that her daughter Princess Beatrice tried to rewrite history removing any detail that might embarrass the royal family. The ballet is the story of Victoria’s amazing life seen through the eyes of her youngest child and lifelong companion Beatrice as she relives her memories of her mother as a secluded widow before discovering sides to her that she never knew.,1,,
6698,Kayla,Drama-Family,en,Kayla Movie-Legacy Pictures,0,0,122,Released,2019,Seven-year-old Kayla's father dies unexpectedly on a mission in the U.S which changes Kayla's life completely. She takes on the responsibility of her broken family. She inspires the people around her with love and singing. And in the end she manages to carve out a happy life.,1,,
6700,Sweet Mountain Christmas,Romance-TV Movie,en,Brightlight Pictures,0,0,87,Released,2019,A musician who is set to headline a Christmas concert in New York City makes a pit-stop in Tennessee to see her family. When a freak snowstorm hits she finds herself stranded in the town and is roped into taking part in a local Christmas concert.,1,,62
6704,False Witness,Thriller,en,Substantial Films-MM Productions,0,0,86,Released,2019,Rejected by her friends harassed by the police and dismissed by the medical profession a determined Mia forces herself to attend a residential alternative therapy training led by Franklin Spitz a British celebrity therapist who specialises in resolving the causes of PTSD. Using increasingly provocative psychological techniques he probes Mia for the hidden memories underlying her condition. But the goals of therapist and client are widely divergent - Mia is searching for reality and Franklin is desperately trying to avoid it.,1,,
6708,The Body Remembers When the World Broke Open,Drama,en,Violator Films-William F. White International-Experimental Forest Films-Film Farms-Oslo Pictures-levelFILM,0,0,105,Released,2019,When Áila encounters a young Indigenous woman barefoot and crying in the rain on the side of a busy street she soon discovers that this young woman Rosie has just escaped a violent assault at the hands of her boyfriend. Áila decides to bring Rosie home with her and over the course of the evening the two navigate the aftermath of this traumatic event.,1,97,58
6712,Asesino en Suburbia,TV Movie-Thriller,en,Cartel Pictures,0,0,90,Released,2019,Gina and her teenage daughter Kelsey move into a new town so Kelsey can attend a better high school. It’s the start of senior year – meaning new parties to attend and new friends to make. But when Kelsey is abducted while on a date all Gina’s nightmares come true. Can she save her daughter in time? And can she really trust the people trying to help?,1,,
6715,Three's Complicated,Romance-Comedy-TV Movie,en,TV One,0,0,120,Released,2019,A 42-year-old divorcee has a whirlwind weekend fling with a man 10 years her junior. Things return to normal until she suspects she might be pregnant and discovers that her weekend lover may be her daughter's new boyfriend.,1,,
6716,The Intern - A Summer of Lust,Drama,en,Erika Lust Films,0,0,108,Released,2019,The story of Maddie who leaves her hometown in the United States for the sensual streets of Barcelona to seize the opportunity to do an internship for erotic filmmaker Erika Lust. At first she is overwhelmed by her new life and her new job the new experiences and people she's being confronted with. But soon sparked by her dreamy roommate Michael and her new friends the shy All-American girl experiences a sexual awakening she could have never imagined in her wildest dreams. Meanwhile her sister Paisely is worried about her disappearance and makes it her mission to find her. Will Paisley succeed or will she be lured into the heat of a European summer? This is a tale of sexual awakenings erotic desire curiosity and pleasure; this is a summer of Lust.,1,,
