,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
8661,Reap What You Sew: An Aurora Teagarden Mystery,Mystery-Crime-Drama,en,Muse Entertainment-Head First Productions-iCandy Production,0,0,84,Released,2018,Internet sensation and old family friend of Aurora Teagarden Poppy Wilson has returned to Lawrenceton to start her new embroidery business. But not everyone is happy with Poppy's success when she turns up dead. To find the killer Roe must follow the unsettling truths that lead her—into the path of the killer.,1,,
8665,The Lover in the Attic: A True Story,TV Movie-History-Drama,en,Swirl Films,0,0,85,Released,2018,This is the lurid true story about femme fatale Dolly her murdered husband and her lover Otto -- the man in the attic. In the 1930s Dolly met and seduced her repairman Otto... but she was already married to successful business man Fred.,1,,
8667,Christmas Pen Pals,Romance-TV Movie,en,Howard Braunstein Films,0,0,90,Released,2018,Following an unexpected breakup weeks before Christmas Hannah tech wiz and creator of the dating app Perfect One heads home for the holidays challenged to save her failing business by re-conceiving a new romantic dating model. Upon her return she runs into her high school boyfriend Sam who she has carefully avoided for years and reluctantly makes a deal with her dad to sign up for the town’s Christmas Cupid an anonymous holiday pen pal service. As the season progresses Hannah is smitten by each beautifully written letter she receives and starts to believe that her Christmas pen pal could be her soul mate.,1,,57
8669,Ali Wong: Hard Knock Wife,Comedy,en,Comedy Dynamics,0,0,64,Released,2018,Pregnant again Ali Wong returns to Netflix in her second original stand-up comedy special and gets real on why having kids is not all it's cracked up to be.,1,,
8675,Runaway Romance,Romance-TV Movie,en,American Cinema Inspires-Questar Entertainment,0,0,90,Released,2018,When she’s written out of her show her relationship and her seemingly perfect life reality TV star Ann Stanway leaves Hollywood and finds herself marooned in Amish country. But when Ann is taken in by the owner of a nearby Inn and meets a handsome young architect she discovers that the reality she left isn’t nearly as perfect as the one she’s found.,1,,
8676,"It's Christmas, Eve",Romance-Drama-TV Movie-Music,en,Front Street Pictures-Stephanie Germain Productions,0,0,90,Released,2018,Interim school superintendent Eve Morgan finds herself in a tough spot when she is assigned to shut down a school's failing music program and must come to terms with her musical past.,1,,
8678,Life-Size 2,Family-Fantasy,en,Walt Disney Television-Freeform,0,0,81,Released,2018,Grace Manning is in the middle of her quarter-life crisis realizing she is in over her head as CEO. To make matters worse her wild-child ways are causing the company’s stock to plummet. With the help of her young next-door neighbor Grace’s old Eve doll magically awakens to help get Grace back on track and give her the confidence to be the woman and leader Eve knows Grace can be.,1,,
8679,Cheerleader Nightmare,TV Movie-Thriller,en,Reel One Entertainment,0,0,94,Released,2018,While flying a drone a teenager sees her boyfriend cheating with the school's head cheerleader. When the cheerleader turns up murdered her boyfriend becomes the prime suspect and only she can find the real killer before another murder takes place....,1,,
8681,Garage Sale Mysteries: The Pandora's Box Murders,Drama-Mystery-TV Movie,en,Front Street Pictures,0,0,84,Released,2018,The daughter-in-law of a prestigious family enlists Jennifer's help with a mysterious puzzle box that her mother-in-law left behind.,1,,
8682,"Yes, I Do",Romance-TV Movie,en,Tim Johnson Productions,0,0,90,Released,2018,Busy chocolatier Charlotte has left her boyfriend James at the altar three times and now she needs to prove to him that she really does want to marry him. Things are complicated when James’ ex-girlfriend Nicole who is also the owner of Chocolate Monthly Magazine arrives on the scene and says she wants him back.,1,,
8683,Lez Bomb,Comedy,en,Sprockefeller Pictures-Fair Lila Films,0,0,91,Released,2018,A closeted young woman brings her girlfriend home for Thanksgiving only to have her coming-out efforts thwarted by the unexpected arrival of her male roommate.,1,89,67
8684,Robin Hood: The Rebellion,Adventure-History-Action,en,Picture Perfect,0,0,92,Released,2018,With his true love captured by the villainous Sheriff of Nottingham the legendary Robin Hood and his crew of outlaws execute a daring rescue to save her.,1,,
8687,Alpha Wolf,Horror-Thriller,en,Gravitas Ventures-Alpha Wolf Productions,1200000,0,90,Released,2018,When Virginia and her husband Jack spend a long weekend in the idyllic countryside they encounter a creature that tears their lives apart. While the attack has an effect on each of them it brings out the worst in Jack.,1,,
8690,Boundaries,Comedy-Drama,en,Automatik Entertainment-Oddfellows Entertainment,0,557169,105,Released,2018,Single mom Laura along with her awkward 14 year-old son Henry is forced to drive Jack her estranged care-free pot dealing father across country after he's kicked out of yet another nursing home.,1,,
8691,All About Nina,Comedy-Drama,en,Diablo Entertainment-Malibu Films-Candela Films,0,0,97,Released,2018,Nina Geld's passion and talent have made her a rising star in the comedy scene but she's an emotional mess offstage. When a new professional opportunity coincides with a romantic one she is forced to confront her own deeply troubled past.,1,86,71
8693,Here and Now,Romance-Drama,en,Head Gear Films-AMBI Group-Pretty Matches Productions,0,0,90,Released,2018,On the eve of a major performance singer Vivienne receives life-altering news that causes her to reevaluate her priorities. Crisscrossing the busy streets of New York City she tries to balance her upcoming tour family and friends. Through interaction with her overbearing mother Jeanne her long-time manager Ben and her ex-husband Nick Vivienne strives to make peace with the decisions and sacrifices she's made along the way.,1,57,
8696,A Thought of Ecstasy,Romance-Mystery-Thriller,en,Independent Partners-Erdbeermund Filmproduktion,0,0,90,Released,2018,August 2019. Frank recognizes his own story of twenty years ago in a recently published book. He remembers Marie with whom he had a relationship before she moved to the United States and disappeared from his life. Frank sets out in search of her and finds himself in a USA petrified by a heat wave and lost in suspicion and political paranoia. He heads into the desert in pursuit of Marie.,1,,
8699,Poinsettias for Christmas,Romance-TV Movie,en,Johnson Production Group-Annuit Coeptis Entertainment II-Annuit Coeptis,0,0,87,Released,2018,It’s just weeks before Christmas when Ellie gets a call to return home to help her father on the family’s poinsettia farm. The family business is on the line to deliver tens of thousands of plants for the town’s annual parade. The problem is — the poinsettias have yet to turn red! As Ellie searches for the solution she is reminded of where her heart truly lies as she falls in love with both her roots and a local botanist.,1,,43
8700,The Escape,Drama,en,Front Row Filmed Entertainment-Lorton Entertainment,0,0,102,Released,2018,An ordinary woman makes an extraordinary decision which will change her life forever.,1,,
8701,Puzzle,Drama,en,Big Beach-Olive Productions-Rosto,0,2266853,103,Released,2018,After years of caring exclusively for the needs of her husband and children Agnes a devoted housewife living in a small town near New York has found something she really enjoys doing: solving puzzles.,1,,
8704,The Music Box,Thriller,en,ITN Distribution-Real Dreams Entertainment S.r.l.-Ghost Film Pictures,0,5642,83,Released,2018,When six-year-old Sophie is tragically orphaned guardianship is assigned to her estranged aunt Annabelle. The two move into a large eerie Victorian house where Sophie unearths a locked wooden box with a strange symbol drawn on it. Desperate to connect with her niece Annabelle pries the lock open revealing a beautiful music box. Each time the music box is wound and replayed it's surprisingly chilling melody plays slightly longer captivating Sophie even more. When the music box begins affecting Sophie's behavior and health Annabelle seeks the aid of a child psychologist and clairvoyant who soon discover the music box is possessed by an evil spirit who seeks to haunt Sophie and destroy Annabelle. As the haunting intensifies time begins to run out and Annabelle finds herself racing against the music box's melody to defeat the spirit before the last note plays.,1,,
8706,Once Upon a Christmas Miracle,Romance-Drama-TV Movie-Comedy,en,Cartel Pictures,0,0,90,Released,2018,Told she would have less than a few months to live without a liver transplant Heather Krueger’s time was running out when a kind stranger Chris Dempsey heard of her plight and discovered he was a perfect match. The two met and before long a friendship developed into romance. The movie follows Heather and Chris’ journey over three Christmases as his selfless gesture leads to a Christmas miracle for everyone involved. Based on a true story.,1,,50
