,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
3404,"Sincerely, Yours, Truly",Romance-Comedy-TV Movie,en,Reel One Entertainment-Movie Venture Inc.,0,0,90,Released,2020,Hayley stumbles upon a bundle of letters with an engagement ring from a mysterious sender she decides to respond to him with her own alias and with it start the anonymous correspondence that will change her life forever.,1,,
3405,The Haunting of Grady Farm,Horror,en,Dreamatorium-High Octane Pictures,0,0,68,Released,2020,Emily Wolf is the host of a travel show documenting supposed haunted locations around the country. The destination of her next episode happens to be in rural Florida where her and her cinematographer's old college friends live. Wanting to mix work and pleasure they decide to have a reunion camping trip on the allegedly haunted land. But there is no fun to be had when the group learns that the Sluagh are more than folklore.,1,,
3406,Star Light,Horror-Thriller-Mystery,en,San Francisco Independent Cinema-Indie Entertainment-Orama Filmworks,0,0,89,Released,2020,A teen's life is turned upside down when he helps a world-famous pop star on the run to escape her violent pursuers.,1,57,50
3408,You Can't Take My Daughter,Drama-TV Movie,en,Big Dreams Entertainment-Lifetime-Lifetime Pictures,0,0,86,Released,2020,A young woman fights to keep her rapist from gaining custody of her daughter.,1,,
3409,Who Wants Me Dead?,Thriller-TV Movie,en,Cartel Pictures,0,0,85,Released,2020,After the death of her estranged sister Nikki with whom she'd hadn't seen since they were separated in foster care Carly is surprised to learn that she is named in Nikki's will as guardian of her adopted daughter Mallie. Upon moving across the country to honor her sister's wishes Carly quickly realizes that not only was Mallie left a substantial inheritance but that not everyone is happy about the existence of a long lost sister. Someone else wants custody of rich Mallie and they aren't going to let Carly stand in their way for much longer.,1,,
3410,The Christmas Doctor,TV Movie-Drama-Romance,en,Front Street Pictures-Corus Entertainment-Help Road Productions Ltd.,0,0,90,Released,2020,A week before Christmas Dr. Alicia Wright is offered an assignment away from home. A mysterious man from her past journeys to find her before Christmas and brings with him a revelation that could change Alicia’s life forever.,1,,17
3418,Bird,Crime-Thriller,en,Anti-Hero Studios-Naturally Red Productions-Like-Minded Productions (LMP),0,0,106,Released,2020,While running for her life a witness with fragmented memories of a brutal murder crosses paths with a reluctant criminal in the midst of a heist gone wrong.,1,83,79
3431,Christmas with a Crown,Drama-TV Movie-Romance,en,Northern Gateway Films,0,0,89,Released,2020,When a successful woman returns to her hometown to revive her family's Christmas festival she meets a dashing stranger who's volunteered to help organize the event. Sparks begin to fly between them but little does she know that he's really a prince in disguise longing to find the true spirit of the holidays. It will take a Christmas miracle of royal proportions for their hearts to meet as one.,1,,
3437,I Hate New Year's,Comedy-Romance,en,Tello Films-DASH Productions,0,0,78,Released,2020,Rising music star Layne heads home to Nashville for New Year's Eve to break her writer's block but sometimes you find inspiration - and love - where you least expect it.,1,,
3438,Maria Bamford: Weakness Is the Brand,Comedy,en,Comedy Dynamics,0,0,75,Released,2020,Maria Bamford is back and subjectively better than ever! Weakness is her brand so get ready to feel much better about yourself. This Lady Dynamite explodes onstage (after 2 (two) naps with her husband Scott and 2 old pillowy dogs). Let her be the poor example from which your greatness can be determined.,1,,
3439,Medea,Drama,en,ITA,0,0,75,Released,2020,The inalienable and inconceivable core of an old myth is swirling and fermenting beneath the surface of a recognizable contemporary story. Medea is called Anna in this version a successful doctor who is trying to get on with her life after a forced confinement. She is willing to forgive the affair of her husband with a younger woman and to make a new start with him and the children. Soon it turns out that their plans for the future do not correspond. Anna is in danger of losing everything: her husband her children her career. She is cornered and sees only one way out.,1,,
3452,Beth Stelling: Girl Daddy,Comedy,en,Team Coco,0,0,57,Released,2020,Comedian Beth Stelling takes the stage at Minneapolis’ Varsity Theater to talk sex drugs and babies in her hilarious new special Beth Stelling: Girl Daddy. Musing on the ways that sexual pleasure is different for men and women Stelling’s not ashamed to admit that she always thinks her massage therapist is falling for her – and is not afraid to call male comedians out for making lazy #MeToo jokes. Stelling also shares her takes on being a relationship person having reverse body dysmorphia alternative wedding traditions her relationship with her Orlando-based actor father whose personality is “Fox News” talking sex with her may-as-well-be-virginal mom and how her sisters just love to make babies.,1,,
3454,Just My Type,Romance-TV Movie,en,Two 4 The Money Media-Hallmark Media,0,0,84,Released,2020,Pop culture writer and aspiring novelist Vanessa Sills lands the interview of a lifetime with the illustrious elusive and reclusive mystery author Martin Clayborne in his quaint rural town only to realize her own aspirations dreams and romantic life have taken a back seat along the way. When Vanessa returns home to Portland and a mysterious gift arrives from Martin she then makes a surprise decision and finally takes her own advice to “go boldly in the direction of your dreams and live the life you imagine.”,1,,
3455,The Turn of the Screw,Music-Horror-Fantasy-Drama,en,Garsington Opera,0,0,117,Released,2020,Louisa Muller makes her Garsington directing debut and we welcome back Richard Farnes (Falstaff 2018) to conduct with Sophie Bevan (Don Giovanni 2012) as the Governess and British tenor Ed Lyon making his Garsington debut as Quint.  A young governess is sent to a remote country house to care for two children. She becomes increasingly disturbed by their behaviour but is under strict instruction never to bother their guardian in London. Are they innocent or wicked possessed or just high-spirited?,1,,
3456,The Garden Left Behind,Drama,en,Queens Pictures-Autonomous Pictures,0,0,88,Released,2020,Traces the relationship between Tina a young Mexican trans woman and Eliana her grandmother as they navigate Tina's transition and struggle to build a life for themselves as undocumented immigrants in New York City.,1,90,89
3459,A Christmas for Mary,Romance-TV Movie,en,Hybrid-OWN Oprah Winfrey Network,0,0,90,Released,2020,In search of a story an up-and-coming journalist goes back to her home town and uncovers a forgotten tale of young love inspiring her to follow her heart and find her own true love.,1,,
3476,The Adventures of Açela,Animation-Adventure-Comedy-Science Fiction-Action,en,Özgür Dogruöz Film,0,0,70,Released,2020,Açela and her friends embark on an enchanting journey deep into a mysterious forest to discover the village's legend of the Tale-teller.,1,,
3477,Body of Night,Thriller-Drama,en,Cinema Epoch-Sunrayz International Films-CineRidge Entertainment,0,0,73,Released,2020,When a woman begins seeing a mysterious man who challenges her to a series of tests she enters the dangerous and dark side of online dating.,1,,
3486,Heart of the Holidays,TV Movie-Romance,en,Vortex Words Pictures,0,0,85,Released,2020,After her life in New York unexpectedly falls apart powerhouse stockbroker Sam Wallace returns to her small town for the holidays and reconnects with her high school sweetheart who helps reignite her humanitarian spirit just in time to help their community on Christmas.,1,,
3493,Nneka the Pretty Serpent,Horror-Fantasy-Mystery,en,Play Network Studios,0,0,141,Released,2020,Years after the mysterious murder of her parents a traumatized woman gains supernatural powers that aid in her quest for revenge against the killers.,1,,
